time_s,wind_speed_mps,disturbance,dos_flag,ack_flag,membership_low,membership_high,x1,x2,u_candidate,u_applied,release_attempt,release_success
25.0,12.274190084696851,0.0405680326623928,0,0,0.4314524788257872,0.5685475211742128,0.05767294673645226,-0.020022651393903624,-0.07691802345022422,-0.1097087062418856,0,0
25.1,12.4373680338281,0.0345604125390163,0,0,0.39065799154297487,0.6093420084570251,0.050675873352841114,-0.02216715271576758,-0.0662771386012739,-0.1097087062418856,0,0
25.200000000000003,12.76983444409234,0.0742808609801612,0,0,0.3075413889769152,0.6924586110230848,0.04608741632207264,-0.022562517898269317,-0.0558686213052527,-0.1097087062418856,0,0
25.3,12.076582583707252,0.0456679999107942,0,0,0.4808543540731871,0.5191456459268129,0.040441651187351824,-0.02374199430151451,-0.0482281169224619,-0.1097087062418856,0,0
25.4,12.247572020055037,0.0507508185740105,0,0,0.43810699498624084,0.5618930050137592,0.03526469995176637,-0.024357424498125363,-0.040037674222568036,-0.1097087062418856,0,0
25.5,12.48878019166893,0.0404195566559587,0,0,0.37780495208276754,0.6221950479172325,0.029670268646634804,-0.024899890337845287,-0.03279933546558152,-0.1097087062418856,0,0
25.6,12.38865320551451,0.0476552188210343,0,0,0.4028366986213725,0.5971633013786275,0.02480496749053409,-0.024953737532112493,-0.024706100130324617,-0.1097087062418856,0,0
25.700000000000003,12.171402021725813,0.0478186686662105,0,0,0.4571494945685468,0.5428505054314532,0.020272033036885583,-0.024828686481561335,-0.01794280919363852,-0.1097087062418856,0,0
25.8,12.217430009458845,-0.0255700765350984,0,0,0.44564249763528885,0.5543575023647112,0.011885475010929784,-0.026602341863884237,-0.011867259157947584,-0.1097087062418856,0,0
25.9,11.892573767517758,0.0499657075315589,0,0,0.5268565581205604,0.4731434418794396,0.008155688786553116,-0.02574083584720002,0.000537745889195175,-0.1097087062418856,0,0
26.0,12.162135414428745,-0.0020989711288555,0,0,0.4594661463928138,0.5405338536071862,0.0016950466363803778,-0.02619769738400739,0.005168232534378876,-0.1097087062418856,0,0
26.1,12.140434178368515,-0.0185476145167866,0,0,0.46489145540787113,0.5351085445921289,0.0006909120587210598,-0.024509841019534472,0.01421131023582992,0.01421131023582992,1,1
26.200000000000003,12.25039870498386,0.0202986511495993,0,0,0.4374003237540349,0.5625996762459651,0.001928186575824451,-0.021763400621938607,0.014607415400596981,0.01421131023582992,0,0
26.3,12.038824505985398,0.0218731817474071,0,0,0.4902938735036506,0.5097061264963494,0.0032460932087688722,-0.019278274574858967,0.011027016214700007,0.01421131023582992,0,0
26.4,12.28081783426988,-0.0041722496717476,0,0,0.42979554143252985,0.5702044585674702,0.0031058320251529377,-0.017769578368928885,0.007824130858509096,0.01421131023582992,0,0
26.5,12.40136778731266,0.0388228099433936,0,0,0.399658053171835,0.600341946828165,0.005409436660505564,-0.015119579505031162,0.0071182393134171604,0.01421131023582992,0,0
26.6,12.1722824545047,-0.0291314069143219,0,0,0.4569293863738251,0.5430706136261749,0.003872893488543126,-0.01477779077543852,0.0021980815827516986,0.01421131023582992,0,0
